fixed acidity,residual sugar,sulphates
7.4,1.9,0.56
7.8,2.6,0.68
7.8,2.3,0.65
11.2,1.9,0.58
7.4,1.9,0.56
7.4,1.8,0.56
7.9,1.6,0.46
7.3,1.2,0.47
7.8,2.0,0.57
6.7,1.8,0.54
5.6,1.6,0.52
7.8,1.6,1.56
8.5,1.8,0.75
7.9,1.8,1.08
7.6,2.3,0.65
7.9,1.6,0.91
8.5,2.3,0.53
6.9,2.4,0.63
6.3,1.4,0.56
7.6,1.8,0.59
7.1,1.9,0.55
7.8,2.0,0.59
6.7,2.4,0.54
8.3,2.3,0.66
5.2,1.8,0.55
7.8,5.5,0.55
7.8,2.4,0.6
8.1,2.1,0.73
7.3,5.9,0.83
8.8,2.8,0.51
7.5,2.6,0.9
8.1,2.2,1.2
4.6,2.1,0.56
7.7,2.2,0.73
8.8,1.7,0.74
6.6,2.2,0.63
6.6,2.1,0.64
8.6,3.0,0.56
7.6,2.8,0.63
10.2,3.4,0.63
7.8,2.3,0.59
7.3,2.4,0.54
8.8,2.2,0.64
7.7,1.8,0.71
7.0,2.0,0.57
7.2,4.65,0.39
7.2,4.65,0.39
6.6,1.6,0.58
8.0,1.9,0.95
7.7,1.9,0.48
8.3,2.1,0.53
8.8,2.2,0.66
6.8,2.4,0.55
6.7,2.0,0.52
8.3,1.5,1.12
6.2,1.6,0.56
7.4,2.0,0.57
6.3,1.8,0.78
6.9,2.2,0.59
8.6,1.9,1.95
7.7,1.9,0.64
9.3,2.1,1.22
7.0,1.8,0.53
7.9,1.9,0.54
8.6,1.9,1.95
7.7,1.9,0.64
5.0,1.4,0.48
6.8,3.0,0.56
7.6,2.5,0.56
8.1,1.9,0.59
8.3,2.1,0.61
8.1,1.9,0.59
8.1,2.1,0.51
7.2,2.2,0.48
8.1,2.1,0.51
7.8,1.7,1.31
6.2,1.7,0.79
7.8,1.8,0.93
8.4,2.2,0.66
10.1,2.3,0.67
7.8,1.8,0.93
9.4,2.2,0.63
8.3,1.9,0.61
7.3,1.7,0.57
8.8,2.2,0.6
7.3,2.5,0.52
7.8,1.6,0.48
8.2,1.7,0.49
8.1,1.8,0.48
8.0,1.8,0.92
8.0,2.0,0.66
5.6,2.3,0.63
7.9,2.2,0.55
8.4,1.9,0.82
7.2,2.0,0.64
8.4,1.9,0.82
5.2,1.8,0.79
6.3,1.7,0.58
5.2,1.8,0.79
8.1,1.8,0.62
5.8,1.8,0.52
6.9,2.3,0.58
7.3,2.1,0.53
9.2,3.4,2.0
7.5,1.8,0.54
7.5,1.8,0.54
7.1,5.5,0.71
7.1,5.5,0.72
7.1,5.5,0.71
7.1,2.2,0.5
6.8,1.9,0.57
7.6,2.0,0.56
7.6,1.3,1.08
7.8,1.7,0.56
7.4,7.3,0.49
7.3,7.2,0.49
7.8,1.7,0.62
6.8,2.1,0.52
7.3,1.6,0.48
6.8,2.1,0.55
7.9,1.8,0.33
8.0,2.0,0.61
7.4,1.9,0.57
6.9,1.5,0.78
7.3,2.0,0.47
7.5,2.3,0.61
7.0,2.5,0.56
8.8,2.4,0.59
8.8,2.4,0.59
8.9,2.0,1.02
7.2,2.5,0.52
6.8,1.8,0.58
6.7,1.9,0.58
8.9,2.0,0.53
7.4,2.0,0.55
7.9,2.0,0.55
8.2,2.9,0.62
6.4,1.9,0.62
7.6,2.2,0.55
7.6,2.2,0.55
7.3,2.4,0.59
11.5,2.0,0.97
6.9,2.1,0.43
9.6,1.4,0.82
7.0,1.6,0.56
12.8,2.6,0.77
12.8,2.6,0.77
7.8,2.7,0.67
9.7,2.0,0.86
8.0,2.8,0.56
8.2,2.2,0.43
7.8,2.4,0.71
7.0,5.6,0.76
8.7,2.0,0.57
8.1,2.2,0.55
7.5,1.9,0.54
7.8,2.0,0.59
7.4,2.0,0.57
6.8,1.5,0.6
8.6,2.0,0.6
7.7,2.6,0.58
8.9,2.0,1.61
5.2,1.6,0.62
8.0,1.8,0.52
8.5,2.8,0.7
8.2,2.3,0.55
7.2,1.9,0.58
8.9,1.7,1.09
12.0,2.1,0.71
7.7,1.8,0.49
15.0,2.2,0.84
15.0,2.2,0.84
7.3,2.0,0.96
7.1,1.9,0.52
7.3,2.0,0.96
10.8,1.6,0.78
7.1,1.8,0.7
11.1,3.1,0.53
7.7,1.9,0.59
8.0,3.2,0.57
9.4,2.2,0.62
6.6,2.1,0.67
7.7,1.8,1.26
10.0,2.6,0.8
7.9,1.7,0.65
7.0,2.0,0.6
8.0,1.7,0.57
7.9,1.8,0.67
12.5,2.4,0.87
8.1,3.3,0.72
7.9,3.6,0.86
6.9,3.0,0.91
11.5,4.0,0.97
7.9,4.0,0.67
7.9,4.0,0.67
6.9,3.0,0.91
11.5,4.0,0.97
10.3,6.4,0.82
8.9,5.6,0.77
11.4,3.6,0.82
7.7,3.5,1.08
8.9,5.6,0.77
9.9,3.4,0.71
9.9,3.4,0.71
12.0,2.0,0.76
7.5,3.0,0.7
8.7,2.5,0.86
11.6,3.3,0.95
8.7,2.5,0.86
10.4,2.7,0.64
6.9,2.4,0.6
13.3,3.2,0.81
10.8,2.5,0.64
10.6,2.6,0.52
7.1,2.0,0.73
7.2,2.3,0.8
7.5,2.6,0.59
11.1,1.5,0.64
8.3,2.6,0.72
8.4,2.1,0.52
7.6,2.2,0.52
10.3,2.4,0.62
10.3,2.4,0.63
7.9,2.0,0.54
9.0,2.8,0.63
8.6,3.0,0.53
7.4,2.6,0.68
9.8,3.2,0.71
9.6,2.9,0.64
9.3,3.4,0.62
10.0,11.0,0.69
10.0,11.0,0.69
11.6,3.65,0.74
10.3,4.5,0.83
13.4,2.6,0.67
8.4,2.1,0.52
7.9,2.5,0.74
11.9,3.4,0.84
8.9,1.9,0.7
7.8,2.8,0.64
12.5,2.3,1.36
10.9,1.8,0.75
10.9,1.8,0.75
11.9,2.6,0.78
13.8,3.0,0.93
9.6,2.8,0.92
9.1,2.6,0.83
7.7,2.4,0.73
13.5,4.8,0.77
6.1,1.4,0.59
6.7,2.4,0.61
11.5,3.0,0.88
10.5,2.95,0.75
11.9,3.1,0.85
12.6,2.6,0.68
8.2,2.0,0.7
8.6,2.6,0.91
11.9,2.5,0.56
12.5,2.0,0.87
12.8,5.8,0.73
12.8,5.8,0.73
10.4,2.6,0.69
9.4,2.4,1.13
7.9,1.6,0.87
9.1,1.8,1.04
11.5,3.0,1.11
9.4,2.4,1.13
11.4,6.2,0.99
8.3,2.0,0.8
7.7,2.1,0.74
7.8,1.9,0.74
5.6,1.4,0.82
13.7,2.9,0.8
9.5,2.0,0.51
12.0,4.2,0.6
6.6,7.9,0.53
11.5,2.6,0.65
8.7,2.3,0.55
6.6,7.9,0.53
12.2,2.6,0.61
11.4,2.7,0.63
7.7,2.7,0.61
9.8,2.5,0.65
12.0,3.0,0.63
12.5,4.5,0.57
9.0,2.5,0.62
7.1,1.9,0.64
9.9,6.7,0.82
8.8,2.7,0.61
8.6,6.6,1.07
10.6,2.2,0.66
7.0,1.9,0.48
11.9,2.0,0.76
6.8,1.8,0.68
6.6,2.3,0.56
7.7,2.0,0.44
10.5,2.1,0.9
6.6,2.3,0.56
6.4,2.1,0.49
9.5,1.9,0.56
9.1,1.3,0.6
12.8,2.4,0.6
10.5,2.1,0.9
7.8,2.2,0.56
12.3,2.3,0.49
10.4,3.2,0.89
12.3,2.3,0.49
8.0,2.0,0.56
11.1,3.2,0.66
7.0,1.5,0.6
12.6,2.2,0.82
15.6,3.7,0.68
5.3,1.7,0.84
12.5,2.6,0.73
9.3,2.1,0.72
8.6,2.0,0.56
11.9,2.8,0.61
11.9,2.8,0.61
6.8,1.7,0.63
10.4,2.8,0.74
7.0,1.6,0.63
11.3,5.2,0.69
8.9,2.3,0.58
9.2,2.7,0.58
11.6,2.2,0.57
9.2,2.3,0.61
8.3,2.6,0.61
11.5,2.1,0.7
10.3,2.0,0.72
8.8,2.6,0.79
11.4,2.1,0.62
8.7,1.2,0.58
13.0,2.6,0.61
9.6,2.4,0.71
12.5,2.6,0.82
9.6,2.2,0.6
9.3,2.0,0.7
10.4,1.8,1.06
9.4,2.7,0.7
10.6,15.5,0.66
9.4,2.8,0.92
10.6,2.2,1.06
10.2,1.9,0.47
10.2,1.8,0.42
9.3,2.6,0.75
9.2,2.5,0.79
8.9,2.6,0.9
8.7,3.0,0.74
6.5,8.3,0.55
10.7,2.6,0.65
7.8,1.9,0.65
7.2,2.5,0.79
10.7,2.6,0.65
8.7,3.0,0.74
7.8,1.9,0.65
10.4,6.55,0.85
10.4,6.55,0.85
10.5,1.8,1.05
10.2,2.9,0.78
10.4,1.8,1.02
11.2,2.3,0.71
13.3,2.8,0.68
10.0,2.2,0.63
10.7,2.1,0.81
10.5,2.4,0.66
10.5,2.4,0.66
8.5,6.1,1.14
12.5,4.3,0.74
10.4,2.1,0.63
9.8,2.7,0.9
9.3,2.5,0.55
9.2,2.4,0.64
7.0,2.5,0.77
9.9,2.4,0.57
9.1,2.1,0.87
11.9,2.7,0.61
11.9,2.7,0.61
10.3,2.1,0.66
10.0,2.7,0.56
9.1,2.1,0.87
9.9,2.4,0.57
8.1,2.1,0.77
12.9,5.8,0.66
11.2,5.15,0.62
9.2,3.3,0.67
9.5,6.3,0.73
9.3,2.1,0.59
11.2,2.5,0.72
14.3,1.8,0.79
9.1,2.6,0.59
7.5,2.0,0.78
10.6,2.5,0.86
12.4,2.6,0.75
6.8,2.1,0.56
9.4,2.8,0.73
9.5,2.7,0.74
5.0,1.6,0.62
15.5,4.2,0.74
10.9,4.6,0.56
15.6,4.2,0.74
13.0,4.3,0.68
12.7,2.8,0.57
9.0,2.9,0.61
7.6,2.7,0.61
13.0,4.3,0.68
12.7,2.8,0.57
8.7,2.5,0.6
9.8,2.6,0.79
6.2,2.2,0.57
11.5,3.3,0.91
10.2,2.4,0.61
9.9,2.3,0.52
8.8,2.8,0.6
8.8,2.9,0.6
10.6,2.2,0.51
12.3,2.2,0.44
12.3,2.2,0.44
12.0,1.9,0.66
7.3,1.9,0.59
5.0,2.0,0.74
9.0,2.6,0.57
6.6,1.7,0.5
9.0,2.6,0.57
9.9,3.5,0.58
8.9,7.9,0.57
12.4,2.0,0.6
8.5,2.1,0.48
7.7,2.6,0.52
8.3,2.9,0.62
8.8,3.3,0.53
10.1,5.1,0.64
6.3,3.2,0.52
8.8,2.5,0.54
13.2,2.7,0.54
7.5,2.4,0.6
9.6,2.3,0.57
11.5,2.2,0.93
11.3,2.3,0.8
8.3,3.4,0.61
8.2,3.4,0.62
10.0,1.9,0.55
6.8,5.6,0.72
8.8,2.2,0.49
8.8,2.2,0.49
8.7,2.5,0.6
7.6,2.3,0.61
8.7,2.5,0.6
10.4,2.7,0.63
7.6,3.0,0.57
10.1,3.4,0.64
7.9,1.9,0.58
8.7,1.4,0.55
9.6,2.4,0.53
9.5,2.3,0.53
8.9,1.9,1.36
9.9,2.3,0.62
9.9,2.3,0.62
9.9,2.3,0.62
8.3,2.2,0.58
8.7,2.8,0.67
6.7,8.6,0.57
10.7,2.2,0.5
15.9,7.5,0.84
9.4,2.8,0.54
8.6,2.4,0.46
9.7,2.9,0.61
10.7,2.2,0.5
12.0,1.4,0.68
7.2,1.4,0.81
7.2,1.4,0.81
7.5,1.6,0.64
7.2,1.6,0.7
9.4,2.0,0.56
8.3,1.8,0.6
11.3,2.0,0.66
11.3,2.0,0.66
8.2,1.7,0.52
8.2,1.7,0.52
10.8,2.2,0.67
8.6,2.3,0.48
8.3,2.6,0.53
